Date,Open,High,Low,Close,Adj Close,Volume
2018-07-17,78.820000,78.820000,78.820000,78.820000,78.820000,0
2018-07-18,78.510002,78.510002,78.510002,78.510002,78.510002,0
2018-07-19,77.709999,77.709999,77.709999,77.709999,77.709999,0
2018-07-20,77.650002,77.650002,77.650002,77.650002,77.650002,0
2018-07-23,78.089996,78.089996,78.089996,78.089996,78.089996,0
2018-07-24,78.800003,78.800003,78.800003,78.800003,78.800003,0
2018-07-25,80.980003,80.980003,80.980003,80.980003,80.980003,0
2018-07-26,78.610001,78.610001,78.610001,78.610001,78.610001,0
2018-07-27,76.410004,76.410004,76.410004,76.410004,76.410004,0
2018-07-30,74.220001,74.220001,74.220001,74.220001,74.220001,0
2018-07-31,75.089996,75.089996,75.089996,75.089996,75.089996,0
2018-08-01,75.860001,75.860001,75.860001,75.860001,75.860001,0
2018-08-02,77.930000,77.930000,77.930000,77.930000,77.930000,0
2018-08-03,78.410004,78.410004,78.410004,78.410004,78.410004,0
2018-08-06,79.320000,79.320000,79.320000,79.320000,79.320000,0
2018-08-07,79.839996,79.839996,79.839996,79.839996,79.839996,0
2018-08-08,80.000000,80.000000,80.000000,80.000000,80.000000,0
2018-08-09,79.919998,79.919998,79.919998,79.919998,79.919998,0
2018-08-10,78.720001,78.720001,78.720001,78.720001,78.720001,0
2018-08-13,78.540001,78.540001,78.540001,78.540001,78.540001,0
2018-08-14,79.510002,79.510002,79.510002,79.510002,79.510002,0
2018-08-15,77.580002,77.580002,77.580002,77.580002,77.580002,0
2018-08-16,78.029999,78.029999,78.029999,78.029999,78.029999,0
2018-08-17,78.080002,78.080002,78.080002,78.080002,78.080002,0
2018-08-20,77.919998,77.919998,77.919998,77.919998,77.919998,0
2018-08-21,78.470001,78.470001,78.470001,78.470001,78.470001,0
2018-08-22,79.050003,79.050003,79.050003,79.050003,79.050003,0
